20
945 1996
160 880 599
812 827 853
699 265 423
762 821 605
71 23 797
889 302 423
161 870 47
676 864 325
63 230 636
697 796 610
639 70 889
33 785 544
341 225 571
885 796 286
896 87 571
22 740 885
228 869 301
528 277 423
182 390 649
756 553 742
731 320 228
34 183 841
484 93 96
584 697 1
186 263 400
478 889 934
596 477 465
735 894 715
10 549 353
711 440 262
325 226 80
874 631 515
461 917 792
327 661 593
387 312 95
451 497 401
164 661 325
3 903 41
217 555 959
435 184 483
298 879 776
872 477 601
735 524 539
763 659 582
284 636 614
224 648 277
168 241 688
528 314 347
374 281 621
885 535 395
706 11 471
430 367 564
384 757 901
916 191 938
10 411 715
34 2 94
316 50 817
723 275 235
503 873 434
879 345 140
756 770 214
750 330 95
82 738 375
100 267 932
436 191 972
453 612 178
317 502 694
545 514 866
435 521 678
57 579 511
508 668 120
745 916 759
171 476 521
233 406 851
680 150 982
912 498 785
910 804 726
358 241 460
158 640 531
606 163 681
482 479 119
140 83 77
885 258 516
833 481 830
643 616 690
757 543 490
816 269 575
561 212 738
564 308 834
230 909 417
822 692 915
601 253 609
303 557 215
118 809 379
521 248 973
73 837 185
260 657 681
339 372 861
95 124 116
39 903 161
624 483 572
705 531 572
574 481 616
279 343 619
889 900 591
53 783 290
276 95 902
24 113 195
764 77 778
217 542 132
694 448 962
728 101 867
415 486 199
817 762 730
306 605 669
378 119 893
814 661 740
327 580 224
453 335 24
758 544 559
321 568 111
195 246 612
891 64 401
619 500 187
704 411 990
173 64 996
410 516 648
267 496 379
197 612 472
784 503 272
379 375 785
329 468 473
142 619 307
136 11 1000
754 346 300
679 251 353
877 174 80
264 386 941
734 89 594
259 874 437
463 742 818
431 609 599
725 81 107
182 152 669
348 690 774
818 477 268
363 505 154
402 825 629
830 754 842
497 277 73
123 373 126
572 485 425
775 60 696
543 470 973
156 714 273
140 831 617
81 206 196
462 195 538
47 613 526
136 239 913
594 249 643
147 771 669
459 778 952
482 30 334
253 16 746
529 154 304
632 243 99
128 836 803
713 483 473
148 306 986
870 268 37
140 421 275
525 679 76
767 352 323
265 599 902
904 581 926
401 371 392
124 867 627
158 744 451
764 479 13
350 434 978
138 36 917
390 800 976
882 130 107
683 618 981
870 189 202
463 5 558
309 319 1
674 758 460
785 591 723
878 814 599
108 815 705
45 704 648
159 637 983
143 175 938
858 59 111
270 461 911
803 57 933
139 350 435
90 185 626
229 628 332
772 351 853
804 133 38
753 477 456
461 329 785
38 196 47
574 616 912
879 92 310
771 239 453
860 643 371
901 426 456
273 691 30
581 432 886
664 558 563
376 46 78
389 178 246
227 417 869
767 710 691
684 284 715
910 214 394
857 519 260
301 215 463
913 478 585
780 835 40
774 478 721
25 762 280
400 283 341
866 102 724
576 895 288
647 307 624
804 209 317
798 345 90
781 375 145
850 587 185
862 828 489
783 161 593
719 889 72
786 81 190
673 851 9
737 635 569
442 492 557
343 750 441
620 16 665
280 686 877
713 849 299
534 592 1
61 791 334
304 557 19
607 251 626
775 876 349
775 407 461
623 868 413
532 70 248
6 241 474
819 720 540
123 198 45
358 69 719
138 809 891
556 79 540
875 643 88
74 863 688
584 513 461
363 434 193
481 377 196
281 761 61
728 481 123
210 492 899
95 643 180
683 900 612
401 323 977
593 331 754
609 849 589
56 155 568
462 456 722
11 903 522
547 635 407
593 841 519
9 446 414
407 169 419
812 669 631
726 206 998
793 172 367
161 509 225
127 375 667
74 687 85
678 627 698
876 680 283
5 657 531
524 65 359
450 132 736
774 752 521
771 585 527
412 659 213
173 852 348
698 78 551
366 820 98
297 702 16
370 575 313
820 293 486
28 26 357
627 576 455
257 393 212
688 500 369
663 760 953
332 394 981
843 600 572
611 775 980
396 563 438
395 334 811
728 776 299
25 577 784
234 895 963
294 831 606
344 14 698
712 622 385
554 739 647
100 915 972
8 771 244
164 511 695
896 539 185
890 620 348
710 57 14
708 562 946
312 733 665
154 612 359
301 549 361
175 170 742
220 385 922
830 617 673
172 884 720
322 25 147
879 466 709
900 290 52
499 58 529
784 381 108
335 475 258
667 823 783
825 529 190
221 829 758
6 814 423
106 509 926
509 357 24
501 104 696
870 29 646
226 701 686
230 453 532
755 348 417
681 718 194
766 578 720
654 510 589
614 827 370
893 348 731
391 757 272
550 527 378
804 355 362
670 328 722
368 274 1
147 116 29
259 190 829
409 348 991
186 622 671
810 249 627
638 426 803
43 97 750
451 121 957
454 504 687
189 375 168
483 632 647
466 504 248
48 535 631
713 800 684
552 679 515
324 719 18
864 31 347
340 227 285
83 356 397
229 843 812
640 347 518
522 195 895
149 666 901
553 416 469
505 791 902
70 697 200
285 850 829
664 40 193
401 210 426
279 367 688
435 204 387
325 602 564
142 232 806
226 721 483
617 762 163
87 798 203
531 277 553
256 598 524
823 456 676
272 483 208
66 536 627
683 602 389
898 477 167
38 611 729
447 719 857
546 913 895
917 241 210
582 343 281
153 436 105
82 395 102
475 776 928
897 236 617
690 171 97
160 558 211
101 347 751
328 364 945
254 355 81
817 60 297
638 7 41
733 57 108
687 478 541
340 740 613
491 291 232
90 605 862
299 143 954
821 413 909
436 86 374
134 564 33
585 447 298
328 520 353
206 634 634
11 292 149
769 130 679
363 478 50
118 280 933
363 268 947
55 496 34
572 555 83
208 863 956
857 836 55
895 447 320
245 235 427
67 568 294
825 178 420
497 424 505
158 592 801
704 665 565
711 254 420
515 297 279
448 3 769
896 437 574
332 833 553
614 192 733
459 604 644
304 527 824
757 185 664
394 224 621
423 797 532
841 217 848
834 842 148
339 372 364
181 148 519
520 31 697
827 123 205
596 91 3
558 188 585
91 345 310
385 61 581
827 635 374
42 433 138
567 872 402
173 66 974
640 740 66
429 241 15
394 442 410
152 184 761
310 38 732
311 613 777
259 910 98
407 464 349
421 584 292
36 381 398
660 399 782
822 799 675
159 463 983
58 470 147
102 24 522
458 481 236
158 22 117
892 791 894
147 905 252
880 409 137
713 137 243
447 133 713
415 374 108
490 274 121
137 213 333
335 507 914
377 394 13
916 443 962
285 661 415
897 818 193
467 399 823
481 427 948
597 78 922
801 537 753
771 430 624
548 825 522
705 200 800
747 751 76
892 66 394
300 580 411
475 217 916
915 564 994
718 145 988
844 496 482
669 67 747
256 402 860
873 770 845
441 459 62
483 149 179
850 257 658
655 703 931
853 276 26
254 470 590
797 341 784
881 159 644
246 740 31
89 352 447
824 536 393
565 66 711
255 360 807
107 717 577
715 680 889
112 24 48
165 265 516
94 126 273
402 603 260
492 311 463
899 720 220
171 30 105
455 387 524
17 457 366
134 636 513
912 110 430
916 444 907
721 74 355
72 741 224
246 686 730
613 438 272
368 362 118
379 194 104
488 764 131
237 761 552
219 482 846
814 851 21
66 239 874
525 481 923
70 166 828
503 596 108
507 68 495
58 553 933
341 558 332
575 181 392
406 563 918
430 654 490
422 906 577
768 812 659
169 731 608
317 777 422
701 553 346
502 3 108
500 249 366
872 130 749
488 782 759
449 470 93
159 746 163
4 271 227
142 450 120
592 78 694
865 92 800
260 438 140
78 184 924
271 445 960
420 663 95
283 894 733
251 377 282
672 551 607
515 420 444
867 521 545
385 465 797
219 431 151
681 542 297
559 785 986
225 92 887
56 199 415
535 604 238
225 703 364
133 808 58
127 324 971
380 321 142
784 849 936
496 180 813
126 465 150
630 288 482
48 563 986
207 478 395
478 367 195
546 882 59
720 444 52
135 424 346
491 196 506
425 781 41
695 736 853
849 704 554
107 614 800
563 854 67
10 220 580
246 200 129
574 231 538
702 81 487
539 50 841
297 414 202
423 178 226
279 712 647
568 79 756
887 286 346
732 223 539
361 884 678
152 71 931
97 672 62
904 892 103
789 879 426
111 687 766
642 349 284
109 194 467
907 793 779
267 291 722
363 4 62
214 364 444
840 141 940
376 195 257
284 541 266
331 220 219
6 540 797
40 714 866
541 168 565
693 845 419
98 61 872
673 324 35
341 632 922
85 192 591
167 909 10
315 209 622
181 688 535
818 341 37
695 135 788
515 146 758
832 689 218
501 797 966
674 11 959
878 788 263
2 300 270
656 236 594
363 463 40
860 303 630
223 12 801
856 631 163
836 655 754
717 604 25
76 439 696
410 677 640
477 810 298
646 778 197
539 349 776
278 462 889
334 543 681
113 510 225
713 906 748
728 155 22
795 649 1000
506 114 438
486 126 713
688 851 896
691 616 824
255 202 377
713 790 694
146 594 491
875 697 904
110 218 377
290 474 527
73 139 285
363 693 492
452 308 983
271 504 810
91 400 597
790 678 495
855 603 202
340 457 144
847 104 931
650 103 704
255 433 996
722 89 120
785 488 442
44 666 172
389 256 133
555 758 484
142 166 840
1 810 183
908 335 45
251 406 40
56 31 627
292 151 144
366 332 922
733 872 154
418 699 155
588 562 299
853 244 358
286 913 283
658 356 9
625 97 90
201 735 337
71 522 263
287 522 737
357 766 767
733 48 336
658 598 372
499 139 783
335 886 367
44 898 374
832 909 529
877 518 994
785 244 483
606 227 587
495 183 486
199 551 677
381 337 942
217 152 713
814 661 358
341 370 353
248 13 119
199 675 279
609 273 419
64 202 62
494 574 219
477 323 356
832 742 569
804 315 379
880 322 775
852 178 487
553 503 720
250 152 663
869 794 877
230 178 997
743 456 910
640 827 131
250 175 179
123 563 912
389 572 118
347 442 337
521 486 747
301 592 118
507 252 955
723 124 1
838 909 770
196 712 887
855 917 20
745 20 281
848 188 369
118 199 755
484 746 513
850 564 296
572 390 849
677 365 589
20 183 292
247 73 518
607 732 20
53 86 406
732 860 521
418 699 897
228 424 420
649 162 518
907 540 919
673 89 763
607 67 549
561 263 365
896 471 954
145 273 636
621 75 318
295 758 362
872 88 802
917 338 642
85 211 295
24 607 683
229 145 799
381 13 144
57 835 905
265 64 982
648 123 856
26 618 252
855 608 809
175 284 442
463 914 305
366 75 566
743 125 173
743 59 773
705 95 879
915 261 261
869 325 556
99 66 345
591 516 394
363 297 414
167 212 197
772 199 787
332 433 145
334 607 670
338 3 137
365 850 829
432 683 760
428 118 401
325 382 177
86 908 770
510 752 735
439 704 623
501 896 121
577 782 214
318 329 186
624 595 719
251 440 760
463 495 111
19 620 88
503 45 756
451 41 853
863 284 726
47 272 910
495 434 714
199 10 828
89 880 659
598 596 928
11 413 723
195 586 8
37 894 601
864 674 263
488 889 763
428 565 233
36 772 18
354 912 585
753 49 62
293 111 628
809 436 846
671 134 928
608 54 156
405 825 640
59 545 638
191 201 566
817 435 238
127 380 520
728 128 817
284 319 279
705 382 959
318 901 314
865 366 48
768 772 334
463 897 458
470 311 921
243 734 482
613 306 919
657 780 994
69 573 217
726 346 456
146 488 825
763 54 762
91 497 990
134 36 861
425 852 497
165 828 36
790 626 811
274 180 922
417 508 23
355 741 579
744 321 600
712 516 452
209 736 756
301 550 189
858 301 729
469 311 462
292 441 74
360 149 238
350 583 644
874 761 553
171 210 742
778 759 291
437 298 200
87 42 788
499 586 387
454 300 341
3 86 391
612 648 611
892 758 86
100 185 7
598 753 152
49 300 38
96 627 427
658 130 457
875 492 764
767 517 385
462 830 688
261 142 762
855 619 380
382 73 810
43 845 16
450 310 168
570 140 457
55 30 183
623 822 472
509 693 292
213 508 81
633 314 922
623 287 702
214 824 139
743 696 181
413 19 274
392 525 668
868 808 657
38 467 880
10 180 74
799 136 645
509 643 387
766 416 56
478 460 547
223 212 820
713 651 486
855 784 902
346 515 851
795 444 684
229 667 694
481 787 316
836 324 104
658 500 566
502 694 511
289 43 624
911 707 835
244 858 255
585 787 143
568 789 851
417 767 998
406 446 155
579 467 83
512 900 869
247 24 657
889 357 24
668 683 516
785 247 337
560 757 452
395 43 270
430 381 496
806 332 404
853 648 174
357 315 220
503 241 408
753 734 222
257 110 780
716 167 23
329 476 625
15 684 38
826 24 873
797 614 696
710 147 804
426 833 821
144 373 36
903 141 272
706 457 496
481 844 253
733 917 427
652 120 582
223 141 228
713 314 907
406 556 46
668 746 421
45 836 614
440 69 317
309 238 713
275 641 494
830 478 614
738 460 154
508 885 600
451 226 560
916 122 404
503 890 158
138 702 348
233 729 638
178 727 795
70 31 302
139 554 586
359 50 385
156 500 462
476 722 373
312 173 396
147 749 668
877 458 113
111 5 428
622 659 442
719 570 298
36 153 534
489 595 529
279 360 940
778 482 556
522 359 34
747 738 180
803 889 474
235 292 763
91 863 345
859 238 197
381 904 60
579 795 140
868 215 689
388 510 241
280 240 658
43 753 186
84 97 719
824 539 605
714 662 819
499 482 253
349 595 766
40 860 991
578 683 169
503 368 414
799 836 919
26 401 122
232 314 594
603 693 91
111 20 22
514 542 612
712 121 647
157 756 595
583 266 933
440 186 393
175 382 714
22 772 755
549 721 141
862 1943
139 53 837
613 789 576
248 312 525
333 763 139
580 828 976
712 181 319
554 748 229
779 555 219
81 745 648
612 831 474
570 583 871
106 732 458
505 499 638
802 334 256
186 352 402
658 608 435
124 559 223
790 559 200
665 33 322
157 837 356
523 394 375
230 58 254
50 515 833
713 259 392
70 791 626
126 8 876
797 552 501
287 640 754
414 35 871
751 782 89
629 249 197
485 808 88
490 182 102
202 91 182
495 469 199
591 614 541
713 393 509
606 175 551
407 333 566
8 830 712
72 507 662
813 307 88
200 278 445
442 288 615
458 536 211
829 619 566
779 599 668
274 271 888
597 858 753
270 814 505
732 209 89
496 812 718
244 109 924
397 715 941
714 731 271
444 663 32
290 187 235
228 613 460
134 265 181
98 376 555
338 11 65
563 766 470
571 778 125
733 561 559
243 465 134
187 318 833
770 651 10
417 801 815
367 369 444
717 279 250
123 533 112
30 92 298
536 617 41
326 807 579
634 437 694
176 172 744
778 207 663
151 382 398
530 735 769
856 214 534
599 177 157
631 207 380
278 192 523
529 236 757
538 732 623
388 598 764
112 585 857
663 108 846
516 32 22
303 317 504
338 848 473
647 298 148
702 634 352
196 276 97
263 606 878
763 516 705
791 251 878
577 41 769
597 481 118
754 281 108
734 301 124
111 210 194
306 727 548
780 319 257
599 302 172
514 639 175
859 365 782
478 9 673
730 251 356
855 728 955
547 46 565
363 265 830
676 198 373
223 648 719
258 116 246
814 688 492
359 662 771
88 719 849
517 708 325
269 259 625
52 775 948
260 126 655
499 849 269
772 132 460
458 606 112
257 492 626
307 502 902
302 72 504
344 696 264
838 519 394
839 560 460
380 639 407
585 92 97
2 237 855
542 184 339
823 490 656
357 609 220
264 659 578
338 272 711
212 483 34
3 512 635
74 493 733
21 203 872
446 390 392
57 9 219
469 77 108
495 246 385
319 559 179
518 78 707
726 823 421
85 545 647
608 550 866
419 463 224
744 78 863
107 143 982
463 169 573
604 778 349
551 278 654
143 271 553
412 285 963
846 788 653
820 118 254
430 583 691
703 574 927
420 577 56
710 709 346
422 228 198
123 94 351
427 572 855
360 233 183
855 712 921
534 401 273
581 607 311
69 674 165
212 806 937
378 589 376
204 157 681
563 390 967
474 564 894
339 817 722
494 403 649
725 335 729
56 827 86
705 485 206
30 250 425
589 268 557
497 446 521
637 751 178
490 13 488
261 338 517
848 9 846
412 7 927
198 450 781
91 74 691
834 350 427
683 297 740
346 420 198
290 258 830
144 113 196
213 258 773
360 189 381
763 678 299
496 456 206
446 309 987
300 793 464
511 593 584
394 676 819
536 560 54
175 164 798
220 536 73
769 721 857
615 117 880
777 144 287
410 200 646
547 177 216
88 114 36
69 321 401
447 417 351
609 576 57
441 700 671
679 137 821
494 460 173
151 692 730
228 512 390
648 413 111
29 742 247
481 816 122
758 292 520
74 328 609
563 610 849
498 464 871
186 753 400
166 517 725
406 120 353
298 593 883
653 582 468
850 303 417
396 818 978
585 352 246
85 332 426
430 582 230
327 808 178
592 289 300
74 141 696
112 590 44
82 762 755
415 498 688
569 545 147
325 384 682
821 568 294
143 606 18
165 701 341
213 10 434
234 647 33
635 674 590
837 115 418
259 76 801
556 334 342
736 651 59
317 773 216
661 258 411
579 834 576
559 729 684
434 347 906
776 851 382
543 18 589
380 537 516
37 54 414
228 138 309
309 253 156
60 711 278
848 517 836
413 544 851
375 244 979
9 108 537
14 845 966
716 338 946
326 851 574
333 117 297
159 693 529
229 748 262
12 725 16
548 32 272
542 779 659
460 692 791
353 77 905
138 705 885
432 16 47
731 697 473
245 614 676
573 541 6
337 281 804
284 501 651
533 401 562
548 643 712
600 161 506
604 701 748
369 718 594
395 44 484
725 793 67
573 757 501
386 452 833
854 234 914
169 517 735
162 604 752
701 846 294
195 400 180
150 527 425
336 136 154
178 732 656
458 825 312
152 134 840
88 165 831
426 243 292
601 436 741
339 523 625
110 855 32
25 106 344
147 811 357
745 618 88
436 785 135
138 9 312
376 821 105
639 352 461
519 404 960
288 17 576
819 159 288
651 511 507
506 755 608
544 104 759
833 63 268
61 651 647
760 708 618
429 337 680
731 771 853
660 275 535
87 843 605
398 419 752
193 495 829
210 245 802
376 270 626
255 274 584
132 112 208
55 729 889
852 551 621
592 499 948
364 609 688
76 132 748
580 524 261
106 161 116
805 562 714
774 367 648
106 598 519
292 92 1
582 763 733
403 345 73
264 127 646
803 32 486
65 692 951
623 216 700
509 307 952
266 417 715
205 484 682
333 335 936
67 83 116
709 404 846
839 442 520
473 157 981
5 511 748
311 781 209
296 94 488
821 343 398
351 97 622
753 329 92
665 225 856
680 802 918
664 42 631
446 347 268
476 127 41
279 196 744
92 539 243
220 547 868
369 799 1
677 155 556
485 245 319
587 278 45
706 273 182
347 640 835
769 472 159
262 46 698
245 615 661
640 812 282
182 848 731
602 165 648
7 217 883
16 211 557
830 686 151
5 858 111
12 545 547
642 370 946
185 322 645
365 79 960
714 821 356
476 280 240
158 694 941
694 617 893
41 113 975
227 585 548
67 748 947
185 320 100
339 697 238
858 110 441
435 523 312
544 487 518
551 1 356
542 694 593
774 122 793
854 6 405
539 457 942
577 112 976
555 654 782
592 194 246
838 420 433
55 122 341
378 831 518
598 627 764
83 671 655
225 104 748
529 192 219
577 509 371
359 428 717
581 830 355
27 32 189
799 392 272
341 47 463
855 713 166
277 37 612
215 159 685
572 841 610
816 252 392
184 439 116
152 53 548
281 191 860
798 263 442
174 600 901
360 525 22
500 422 768
150 567 883
134 183 504
653 223 234
614 297 982
104 862 781
797 323 933
554 575 578
92 98 789
190 261 267
227 811 588
643 123 810
537 128 714
84 752 410
713 723 715
86 655 967
843 447 469
227 570 496
689 748 585
796 532 761
363 844 17
377 861 828
466 732 172
80 647 903
138 490 607
12 372 331
713 845 638
62 561 121
66 845 304
96 205 490
854 595 409
825 230 796
637 473 346
179 526 904
610 272 328
343 720 751
703 265 666
528 513 468
73 277 840
30 194 107
60 647 36
858 124 92
27 402 38
523 91 629
105 734 818
686 226 828
358 399 357
594 39 78
132 860 870
462 662 203
560 243 357
779 517 6
238 521 699
157 650 318
711 444 73
850 725 117
822 571 972
14 101 716
283 61 405
840 236 17
234 215 631
155 44 897
811 765 763
265 216 862
514 228 499
584 626 439
647 415 613
396 432 37
101 701 108
125 53 291
780 784 244
293 365 783
707 165 1
612 75 73
261 399 299
697 826 715
438 243 498
418 536 532
746 631 454
569 766 193
308 327 988
552 782 34
807 273 966
112 220 263
392 713 62
32 66 756
18 775 115
663 514 503
319 851 250
533 559 380
285 791 281
253 729 393
728 53 39
369 14 639
448 607 358
554 406 257
14 507 379
145 266 501
615 76 667
710 129 11
579 88 567
850 393 653
513 376 763
530 49 946
168 565 77
602 258 538
481 813 597
406 5 777
222 574 852
667 377 7
609 363 676
557 114 686
546 386 759
415 692 19
813 686 424
176 145 295
392 149 308
353 804 674
764 57 206
46 427 409
72 175 279
783 267 387
258 134 351
213 808 26
222 155 278
463 503 285
838 299 842
791 9 476
130 744 723
394 527 373
741 756 866
122 48 682
860 439 521
791 497 867
561 510 560
498 447 973
69 53 995
278 845 63
616 364 92
68 537 232
491 514 787
254 666 454
67 41 586
28 512 288
522 848 475
446 357 131
617 227 829
817 507 8
733 722 665
812 465 447
674 297 684
319 220 451
589 580 509
191 264 550
433 53 165
461 699 952
135 23 222
68 777 783
569 705 643
419 422 945
273 356 609
626 422 51
175 824 452
240 267 509
401 514 94
601 182 279
323 266 712
233 225 227
42 856 67
188 184 889
248 530 297
617 250 14
216 317 289
514 432 95
542 718 642
822 72 692
282 201 116
857 847 800
564 761 824
821 393 223
216 163 53
742 269 284
533 269 528
151 493 920
491 822 400
38 582 769
518 710 708
161 142 713
741 209 727
512 150 152
140 310 913
296 642 520
621 690 523
647 856 154
48 390 678
651 209 181
204 467 711
462 727 666
838 242 578
201 258 977
235 207 492
2 493 56
212 419 34
335 383 959
429 81 468
451 814 462
569 23 4
813 80 756
294 132 600
766 533 204
656 413 579
97 564 235
568 267 789
304 407 380
664 778 105
832 740 129
69 53 569
484 823 109
133 173 391
300 374 842
358 22 171
379 598 571
555 818 217
783 206 951
47 173 822
380 394 350
172 556 399
344 287 642
8 786 850
437 302 199
460 39 526
192 508 344
339 640 629
531 624 56
360 666 18
772 625 982
494 181 380
217 102 636
721 553 98
93 128 179
76 632 882
829 7 392
826 699 818
471 172 614
577 547 325
809 30 54
622 287 146
72 208 260
325 277 182
588 383 355
130 804 454
11 132 727
246 850 533
525 334 809
402 134 871
329 397 390
423 849 258
783 657 882
794 544 829
169 413 697
740 470 312
687 361 27
40 337 596
108 601 757
618 108 357
640 546 81
539 19 324
116 228 157
353 278 855
567 589 435
112 803 121
439 247 444
679 597 148
804 599 41
92 301 208
653 289 602
3 529 110
92 624 68
706 616 812
161 659 704
412 538 841
27 373 561
237 393 84
631 264 651
308 237 725
84 187 982
62 651 988
295 810 582
514 377 467
821 719 436
736 621 355
46 531 508
545 690 667
275 824 994
249 636 111
518 812 906
34 250 449
856 285 461
56 483 831
311 149 771
139 435 843
547 87 297
532 742 570
369 843 198
485 745 445
8 63 481
598 144 96
418 411 644
532 677 561
405 802 786
758 488 517
427 195 389
515 5 576
385 427 469
485 93 17
463 165 441
492 586 8
833 257 348
406 658 495
62 444 311
334 59 213
543 69 948
90 481 520
306 119 807
686 294 375
371 156 834
274 744 132
520 297 546
602 330 410
794 351 910
435 858 186
241 635 44
201 364 547
175 584 786
36 793 90
32 181 440
12 414 18
370 289 285
611 504 878
470 127 243
334 795 155
164 469 895
576 790 363
223 521 574
642 258 317
739 266 802
63 417 252
369 458 589
499 576 427
587 229 985
291 218 916
337 441 656
10 53 486
369 850 500
415 242 709
461 836 248
52 30 905
115 746 848
326 306 691
648 861 644
350 384 3
158 827 102
435 373 743
721 184 251
376 180 762
640 739 140
369 20 549
724 799 815
307 704 268
711 518 634
603 697 833
184 267 153
5 673 929
284 638 8
172 272 826
361 243 576
450 584 833
262 811 711
112 442 4
379 542 985
214 694 110
458 619 550
781 124 265
412 192 61
783 847 667
438 463 109
541 755 59
781 76 549
583 91 235
260 787 55
124 10 559
328 611 563
292 732 328
781 861 967
158 69 235
71 144 376
389 325 531
831 600 538
553 3 11
592 27 53
679 770 800
585 188 363
27 819 546
701 4 984
156 784 290
394 463 97
430 499 343
628 824 293
6 507 533
654 427 889
758 143 96
444 459 47
857 854 762
359 14 312
444 632 696
528 436 882
738 193 542
448 523 165
212 451 307
787 718 610
689 683 30
129 426 156
600 659 565
816 393 605
609 487 619
584 213 275
647 817 711
74 757 907
851 292 939
513 549 729
107 46 79
93 54 607
444 366 557
260 183 521
54 794 249
830 262 120
44 399 21
6 552 612
18 476 169
631 38 725
801 419 330
648 435 963
507 534 262
202 807 13
601 777 43
264 611 939
184 360 406
454 721 994
166 695 887
112 629 254
135 545 450
298 52 293
542 851 411
135 267 956
668 666 194
751 803 56
214 525 667
224 104 320
172 161 184
114 90 561
500 691 545
38 43 21
209 584 230
554 140 658
845 446 290
70 394 255
729 64 792
361 513 714
503 240 522
26 29 872
234 323 813
782 651 409
829 247 616
408 829 298
800 538 21
750 36 734
780 460 728
794 106 69
254 681 28
451 95 692
319 700 977
392 795 290
625 92 26
45 178 933
311 742 234
744 572 828
660 577 833
174 414 209
705 151 623
180 320 595
190 847 802
300 814 644
337 639 399
548 232 760
182 22 138
569 410 336
656 782 718
240 827 816
152 571 218
774 599 834
800 753 356
662 232 402
270 32 811
412 242 645
253 4 378
161 197 540
86 766 763
217 338 90
738 344 506
31 2 94
502 710 447
117 54 754
715 298 235
108 632 371
578 596 634
64 390 919
597 68 372
399 576 640
750 567 175
169 504 168
405 304 758
540 273 365
714 381 246
440 659 298
439 637 192
255 737 717
641 767 486
816 214 873
409 796 69
829 817 970
798 289 988
522 577 16
592 192 711
536 750 808
21 741 879
708 324 467
98 709 512
307 429 196
733 244 509
215 460 277
781 109 925
739 614 41
319 653 581
161 417 803
500 369 630
254 338 582
283 32 292
645 58 627
98 554 878
78 713 82
402 828 519
389 188 520
260 455 395
134 326 479
726 60 793
379 823 578
49 239 471
151 635 807
169 396 489
551 576 146
90 113 782
497 193 383
687 752 686
238 791 290
139 353 919
44 19 819
392 694 196
30 519 327
579 793 403
688 422 351
652 810 44
841 777 166
836 111 225
738 382 422
555 693 715
24 657 191
498 251 334
715 64 927
832 457 789
260 445 766
148 24 214
840 142 856
596 668 677
838 514 626
459 162 172
499 732 247
528 338 240
89 494 978
471 487 348
660 198 137
301 537 267
583 679 956
85 525 85
412 760 320
319 167 369
37 185 614
142 191 191
66 771 694
778 235 394
1 405 633
163 158 722
250 785 156
430 838 396
555 5 317
102 238 782
125 241 649
680 181 655
102 718 265
230 226 447
808 753 251
550 501 348
227 659 513
853 679 698
205 676 841
101 852 291
242 7 855
93 790 986
82 599 349
50 536 180
212 292 640
776 740 247
702 514 408
81 150 998
239 749 831
293 668 222
619 119 105
289 363 324
369 605 87
374 169 135
859 633 275
205 548 137
191 354 843
675 273 811
852 499 72
140 79 935
256 644 849
82 717 675
307 114 173
264 400 881
459 669 417
715 341 219
573 332 257
672 558 511
430 596 571
89 692 793
707 524 321
8 129 370
189 852 413
311 80 692
580 657 844
41 413 570
433 827 675
322 62 499
753 196 967
704 525 476
648 733 287
753 334 818
709 555 843
359 13 241
763 413 368
314 136 242
137 579 802
5 97 92
761 782 27
575 199 347
683 524 789
370 691 949
174 19 855
682 37 497
721 587 542
578 371 334
526 609 748
643 828 291
63 772 873
230 728 64
206 401 402
655 180 94
279 661 881
685 409 878
749 523 237
652 224 493
566 59 116
829 217 295
715 760 764
122 844 759
510 783 672
745 269 574
57 510 862
396 558 22
212 634 881
617 431 608
248 344 192
261 597 668
172 263 18
38 491 239
373 413 162
499 81 123
219 463 192
94 198 608
477 56 244
338 716 321
830 104 186
722 254 61
111 805 373
354 832 533
571 126 290
352 346 243
392 179 380
7 209 990
126 180 123
850 365 506
570 493 53
525 187 789
766 262 328
199 152 581
762 459 751
678 607 688
728 654 735
848 558 188
226 570 500
120 290 606
231 683 88
398 198 191
230 93 940
381 817 709
29 581 189
857 152 189
157 583 313
860 263 223
533 246 111
168 485 378
747 848 846
464 771 814
208 717 260
171 203 530
144 586 416
329 139 953
60 20 854
704 118 960
505 661 428
675 653 78
66 705 835
388 847 993
446 151 471
640 127 302
259 176 788
501 793 150
804 670 43
644 380 515
844 785 192
740 181 529
79 849 30
658 637 983
758 474 687
406 541 513
615 844 840
299 228 346
523 259 544
416 819 618
701 606 343
256 720 739
380 734 797
498 579 397
781 234 528
67 747 988
266 36 831
838 743 506
440 478 950
211 353 70
384 689 724
816 533 741
483 505 322
349 751 627
840 382 92
327 618 361
573 452 371
692 658 818
753 397 224
329 283 150
127 675 46
589 746 980
1 608 669
584 606 145
763 334 478
503 506 464
94 105 948
89 405 925
178 747 765
594 108 240
723 805 827
263 354 714
121 259 481
526 734 708
743 730 578
472 42 64
728 699 550
637 489 241
168 97 647
90 329 347
425 669 417
412 509 563
827 572 895
295 775 143
442 234 870
200 185 675
421 491 49
145 64 10
103 359 446
368 691 831
545 95 210
231 442 532
197 343 863
421 808 102
57 103 844
828 178 419
820 410 780
193 13 205
749 764 985
626 424 763
308 587 253
342 741 513
228 265 65
830 751 446
704 770 377
728 580 335
325 78 571
359 315 959
789 410 875
472 704 708
635 713 109
608 48 573
382 631 892
454 370 181
477 472 257
679 586 760
862 202 907
521 61 414
831 21 121
785 562 644
370 435 912
824 244 970
626 450 459
238 812 110
208 49 109
292 286 250
629 748 165
463 147 456
119 816 194
