16
975 832
405 44 -549
566 258 -977
703 721 -324
674 11 82
388 631 207
940 905
664 254 724
573 4 810
128 619 -564
936 152 194
2 913 340
106 480 383
95 220 72
938 124 -401
544 168 -446
591 308 507
469 732 202
696 828 -731
499 102 796
800 765 -603
848 935 855
593 364 773
607 602 -563
68 741 182
120 321 880
904 95 -308
180 627 776
288 421 -352
480 456 796
716 572 389
743 363 -195
367 598 202
694 44 -98
456 72 -507
641 640 -758
758 179 -617
427 170 481
379 642 683
109 598 -146
499 490 -969
299 654 733
152 766 484
241 627 -967
197 649 817
717 463 -948
750 705 -109
207 39 617
797 322 915
423 867 786
530 101 641
550 622 -102
46 124 -867
396 498 -942
143 179 656
758 518 -297
238 190 194
806 935 246
337 450 889
770 299 -772
894 865 -670
917 536 284
803 594 4
845 291 92
111 135 372
135 518 -202
902 652 292
141 940 137
240 583 108
567 908 73
257 826 -144
213 200 907
704 298 -775
642 117 -868
395 880 -420
442 900 -200
639 937 -275
937 251 -999
476 294 582
89 794 -185
326 294 653
699 191 824
850 6 204
933 410 -891
643 691 -104
677 82 -818
427 436 -499
855 581 -824
568 115 -647
698 935 -39
376 389 -541
282 758 881
557 431 -733
243 880 787
486 456 75
288 389 -579
914 629 341
778 449 283
643 822 -524
232 656 918
617 360 -493
493 796 -851
210 164 -769
525 796 703
919 264 550
570 646 -442
709 600 -855
444 209 -16
679 488 -402
572 28 935
698 117 -935
661 77 -33
399 599 -964
639 840 312
427 206 36
878 816 -552
107 686 -904
940 900 -334
131 773 89
861 339 -605
621 363 213
717 301 901
620 20 -770
761 482 967
865 737 -187
597 162 -270
181 109 -686
793 338 770
903 233 666
456 528 -513
878 336 -652
917 51 -646
57 253 316
576 903 -237
114 778 647
375 835 678
683 399 503
403 321 325
22 97 -275
276 272 -698
641 655 -913
73 762 50
68 321 677
659 417 -631
857 893 281
614 719 20
377 148 56
787 589 -649
479 593 -439
763 414 -105
354 583 744
599 10 937
848 439 -230
465 100 -484
787 313 -82
356 81 948
459 392 270
50 453 -168
118 17 -455
542 776 -825
67 810 626
101 313 -942
196 567 282
243 203 827
916 899 890
879 178 -251
242 894 -354
643 305 921
374 705 938
696 595 -154
113 179 -532
940 287 946
80 613 937
714 506 -806
6 39 -392
780 862 40
60 749 910
121 209 941
179 352 -861
198 760 -137
927 4 -669
206 16 780
571 307 -947
371 86 445
603 316 173
251 223 708
818 678 831
601 766 522
111 261 -494
601 490 -415
901 253 190
571 63 691
620 595 225
176 672 522
591 22 -158
214 822 -411
402 780 -194
132 323 -43
618 506 -527
403 681 70
447 424 849
768 573 -80
389 370 774
87 228 104
691 368 361
791 279 790
584 230 321
601 240 729
357 217 -566
551 334 99
264 938 -719
110 633 -539
482 418 -802
768 189 -954
505 633 540
606 123 571
733 771 490
231 429 335
108 656 416
179 620 878
411 551 -140
705 937 742
862 488 -57
252 581 -644
335 516 -436
480 921 33
387 58 -944
829 813 80
710 31 667
173 494 870
76 37 604
372 749 499
96 29 -890
757 449 -871
658 246 429
396 542 -167
504 455 361
759 786 483
4 874 134
246 119 542
708 292 470
327 615 -610
686 388 -343
40 434 -353
134 498 -932
35 901 958
589 227 -756
508 849 978
218 17 604
879 786 442
870 791 625
513 940 732
574 879 108
778 894 633
38 916 -71
265 547 -633
472 571 -475
842 532 -983
184 862 -721
87 592 -413
748 273 -724
65 843 -122
936 570 -87
619 792 -351
597 625 -838
98 9 -416
478 789 -929
498 789 747
769 69 207
578 852 416
200 897 672
889 547 -869
473 135 -997
291 746 697
302 543 -538
147 796 195
810 228 39
893 425 -66
516 918 457
699 677 290
668 367 290
716 73 -165
920 470 336
90 824 -745
125 425 184
85 92 -591
522 548 200
503 228 984
337 348 977
103 862 -658
654 42 150
446 347 658
808 394 8
212 209 -932
76 723 113
739 708 -689
351 635 946
436 34 64
826 505 290
783 356 -950
187 937 -112
545 473 -223
110 327 592
832 799 -324
223 489 -821
548 146 -581
800 39 -261
851 538 676
379 336 -208
272 844 453
786 878 -149
162 799 -981
415 425 254
251 189 441
135 841 498
114 601 -341
813 28 284
322 756 311
87 487 961
582 714 432
786 304 -805
938 52 773
204 662 -533
906 737 874
511 206 -951
37 534 778
518 750 754
594 39 800
326 307 -345
523 628 113
933 627 -809
24 678 -556
832 309 -482
589 839 -882
596 68 -648
254 271 159
441 905 -10
911 214 -961
842 25 -511
618 871 597
32 227 -693
703 857 -192
919 600 -10
381 262 381
241 826 186
333 369 396
821 521 370
540 112 781
517 41 -176
167 13 267
480 917 -711
694 863 806
305 610 -776
845 183 -592
105 769 -396
211 141 202
427 288 -901
84 21 -586
389 73 310
522 619 -442
672 8 -786
534 557 889
237 329 -189
368 490 238
53 913 479
917 557 613
173 617 457
218 251 239
591 582 -957
668 797 -129
718 911 -953
818 613 -726
835 663 251
674 701 -664
783 655 -842
678 892 717
518 488 -769
909 490 -514
825 553 -839
905 915 376
631 180 717
678 418 959
95 604 997
28 258 -631
585 474 -454
837 601 154
308 554 35
669 160 114
439 325 -346
339 209 721
428 536 -252
638 389 40
74 94 331
771 480 -927
454 212 -553
357 216 -399
574 905 -84
43 174 973
84 874 -993
450 628 -420
71 858 -849
454 76 -915
580 231 961
157 57 -200
230 318 -447
375 707 170
797 714 661
83 637 355
161 374 -370
733 311 -105
379 602 -451
258 496 760
77 365 955
615 9 53
466 127 226
734 683 847
623 617 -587
158 675 115
909 841 687
87 470 -238
245 30 -761
540 653 461
315 746 -144
588 232 90
221 357 -170
104 490 -996
583 469 667
908 74 -829
901 591 -657
407 97 763
483 547 218
444 682 -953
603 738 755
433 648 482
817 453 732
556 5 -594
156 822 -885
399 856 882
388 640 406
24 324 48
28 800 714
702 726 -539
374 399 911
516 431 515
107 58 645
606 353 -665
52 900 421
859 67 -458
497 471 6
253 389 333
116 740 579
723 820 615
202 341 963
562 427 -756
845 310 -57
541 409 627
288 208 810
479 249 -641
459 913 -724
223 372 -7
74 670 50
118 179 859
321 570 -890
512 423 -253
340 817 432
224 667 169
518 334 417
753 211 688
456 689 -548
431 495 506
812 655 -808
233 201 -8
605 801 -94
666 240 350
38 254 -166
802 841 833
561 25 -116
880 492 -889
737 24 -253
390 140 -772
707 425 849
888 494 261
560 175 -896
410 293 -615
440 321 -695
618 314 348
405 823 915
493 565 506
745 180 -898
256 578 247
212 809 -563
424 581 -16
272 891 -383
938 216 316
816 65 -370
596 327 207
318 933 415
825 34 174
418 308 796
124 258 977
278 11 579
200 837 425
488 154 -67
315 377 8
932 562 -389
291 850 -808
104 541 61
216 456 -840
612 277 -412
722 442 -378
802 194 -7
19 462 -306
824 656 24
505 875 -414
720 566 830
138 613 440
138 615 200
20 708 441
256 141 559
823 869 -667
14 604 -872
802 240 -646
859 458 -457
305 698 -788
454 269 780
133 167 -943
296 686 -798
48 107 -705
765 52 399
362 906 -709
349 31 755
179 286 -417
335 18 -775
657 732 667
348 690 214
593 130 -863
259 546 -315
920 929 -194
874 348 385
809 399 959
708 178 823
837 557 -186
199 718 757
120 164 -56
902 813 44
51 410 -594
109 720 -69
746 10 -863
847 924 871
120 703 -183
320 528 62
312 16 608
464 919 -352
396 580 -145
813 900 444
655 503 857
598 78 -141
230 549 512
467 673 -228
495 762 -619
875 696 -494
52 363 -754
811 597 -283
789 534 181
225 280 856
747 893 -30
416 114 -956
855 469 803
475 914 202
673 202 807
25 8 -176
694 822 -699
154 307 -580
693 345 537
615 704 956
70 865 532
156 281 -619
65 933 -459
390 750 856
853 199 253
556 341 -956
209 19 504
262 860 680
6 632 762
112 86 -513
595 673 -195
555 576 -314
457 857 862
452 701 -787
703 679 -51
297 60 644
474 476 -360
646 773 280
322 126 194
278 752 -928
902 522 575
596 561 147
118 479 16
377 376 886
406 322 996
487 498 -392
817 293 722
852 66 -756
805 644 133
290 87 875
758 688 -941
673 277 -493
459 748 -197
892 700 -462
341 710 930
792 174 692
177 850 -829
583 396 261
446 273 750
69 659 800
9 463 -683
640 856 490
40 560 141
462 597 310
855 823 -443
487 265 -992
870 344 -800
484 613 -915
210 220 707
432 923 648
300 224 395
885 914 -909
194 408 555
605 96 -381
824 475 828
818 852 807
617 929 -972
680 902 -151
785 47 661
940 363 -536
866 374 856
398 163 -800
847 883 926
781 199 -89
628 445 934
25 8 62
702 411 -213
109 415 229
694 147 112
501 28 325
820 791 260
423 894 -592
521 212 -945
599 339 -195
836 114 -53
602 323 184
521 603 877
547 362 -676
796 707 378
583 382 239
621 385 -338
48 854 -812
784 832 -976
21 381 616
451 485 283
528 859 -140
584 365 -612
269 434 763
268 735 12
557 82 710
781 776 -562
880 389 -301
259 914 -92
82 148 -797
224 466 -224
194 740 953
30 89 109
829 833 -936
888 939 -698
118 758 -872
190 681 -941
668 602 -163
938 146 -536
40 461 -879
92 936 497
12 639 -981
154 754 -397
111 335 -802
374 283 -939
168 805 647
372 539 -408
310 440 -183
885 203 -997
347 71 829
600 466 85
121 178 -944
411 221 -279
648 74 -858
693 290 246
2 928 385
300 801 -10
631 241 500
120 524 -177
145 836 899
484 826 522
884 262 319
522 80 625
797 225 462
844 856 761
6 144 -441
137 164 -3
76 715 -270
902 725 -267
167 450 860
794 687 -986
356 27 349
171 729 757
411 23 -768
61 702 -668
57 470 854
589 303 -321
563 360 150
329 728 -478
215 307 133
67 504 883
217 844 -761
506 120 381
598 705 -725
845 183 -411
940 797 -528
642 212 -283
755 885 -761
855 348 -644
14 776 -662
363 403 -488
308 406 -196
192 502 -672
827 732 54
513 624 -780
910 374 -273
937 513 269
654 419 -566
735 378 719
757 717 259
789 42 -782
324 292 -368
813 100 291
749 191 101
297 618 937
732 649 480
197 451 -479
484 639 -509
355 804 -108
815 121 -500
507 42 145
255 931 -499
322 888 122
897 346 -828
740 753 -135
171 275 -405
212 10 189
467 666 -306
881 662 815
212 142 627
197 280 -769
629 227 939
687 845 529
563 262 651
211 500 -112
265 395 958
210 170 -973
578 798 -736
359 207 968
890 274 389
922 539 503
210 344 -818
616 528 -344
563 802 -465
553 830 658
237 683 -607
505 801 -31
757 224 -980
480 712 -359
741 779 -925
378 834 -674
807 128 439
232 581 -882
917 120 -822
499 217 827
757 306 -265
676 222 -13
451 301 -444
734 349 238
596 385 563
558 924 161
119 353 -840
808 133 -244
704 193 -4
729 243 932
905 825 715
182 940 -849
763 625 974
900 171 185
147 830 -6
737 923 878
109 758 -232
560 923 15
191 151 -155
514 526 260
522 322 -639
98 228 338
836 663 556
729 720 567
484 876 619
441 13 -418
761 574 150
288 56 -466
128 682 -548
92 54 814
758 891 -641
97 506 -612
41 752 -365
921 455 167
565 38 -951
347 691 953
127 173 313
549 847 530
650 683 325
483 292 -983
662 828 -937
422 824 -392
569 78 636
562 531 -110
348 251 428
120 106 151
39 666 -821
114 393 45
455 470 650
222 802 -415
5 102 -141
810 177 -971
131 500 860
43 66 565
834 793 -126
132 654 876
116 211 -739
184 139 219
533 849 509
327 417 -499
155 841 279
332 896 370
55 513 892
833 551 746
687 727 -622
780 687 -300
155 388 -964
862 297 -818
74 898 771
344 420 -138
457 698 -490
142 141 952
552 667 592
919 34 -534
116 25 942
190 928 433
3 641 288
1 26 -38
851 573 701
645 658 -68
678 820 750
611 88 -836
633 683 -980
98 288 20
205 610 748
486 392 -49
758 427 -940
869 577 -551
142 408 17
744 490 70
560 25 926
59 146 968
322 894 -538
897 84 -19
369 54 813
495 210 -967
688 6 -688
426 461 -456
226 5 138
662 288 -393
440 637 263
645 725 -135
667 661 -372
491 523 -616
535 512 429
55 858 200
784 745 -682
728 490 -739
433 903 -725
29 792 520
241 470 687
579 551 -771
395 95 282
540 711 391
250 764 -249
671 365 -603
629 510 -408
239 52 560
867 160 995
159 88 586
277 629 -763
327 780 -134
113 938 -614
901 809 572
602 52 843
358 514 70
253 469 180
842 116 884
979 935
891 218 416
700 575 219
177 78 436
3 203 298
401 71 -911
642 306 -669
357 598 -541
892 464 390
931 235 -956
411 292 498
523 211 -740
527 431 -507
929 793 -366
905 2 -424
843 140 290
137 80 47
497 538 -174
477 700 891
933 689 -277
644 98 105
205 969 -346
944 24 -290
404 842 -788
877 69 -195
284 628 -250
453 715 819
885 930 565
603 822 90
305 86 951
894 755 713
371 694 -202
101 577 649
968 801 -175
931 741 -693
795 248 -618
338 522 120
645 947 -831
382 955 402
145 460 -538
857 143 -436
70 302 525
163 947 244
199 399 829
562 927 739
72 491 -341
278 514 -465
728 641 -161
965 619 -618
292 919 -153
768 762 99
334 427 230
284 678 -116
365 468 -775
530 130 -486
359 338 -842
21 340 -771
776 808 263
453 176 -29
886 210 -868
49 898 417
354 719 -317
889 439 -158
548 311 138
272 863 -277
814 865 -90
847 667 815
282 30 -457
36 461 -497
620 510 -601
450 144 878
338 872 -225
445 702 342
65 179 184
754 598 481
63 334 935
640 867 -322
341 856 -189
548 667 684
622 603 961
770 667 -92
967 505 -732
862 766 -610
955 171 -851
73 823 -935
595 806 -9
896 510 -246
917 364 -185
536 56 -980
214 366 -595
506 744 -687
71 729 976
715 124 -795
317 419 -28
765 849 -800
373 730 -770
826 493 -742
783 695 -401
955 188 -187
753 237 220
370 649 387
910 719 -308
721 6 -647
615 281 677
840 876 -600
874 836 -528
118 915 -770
98 588 -420
889 152 113
113 522 -782
89 780 951
947 373 717
645 400 593
202 749 -469
283 25 -377
440 800 -704
356 402 -514
802 742 981
768 567 734
547 191 232
89 972 -270
363 407 -994
412 686 793
729 865 -398
434 105 -963
399 393 626
815 30 -150
347 822 729
868 540 -583
320 796 -122
368 10 754
30 559 422
349 126 161
539 597 827
547 781 493
62 855 -968
86 388 -418
967 337 -365
719 174 -486
541 824 -559
331 901 -818
13 872 917
522 157 -473
858 349 222
306 67 857
266 585 -290
822 462 828
445 679 123
893 334 -749
15 698 -492
289 238 -942
173 157 604
440 380 -21
20 904 844
732 112 -201
320 862 571
306 555 235
912 663 -797
232 594 -344
241 898 -425
866 98 -306
119 24 478
686 854 78
123 37 -672
354 906 186
21 155 421
585 577 -931
164 741 787
417 671 734
943 538 314
192 834 -942
709 91 921
901 199 952
939 890 620
509 733 20
20 410 -68
887 367 -946
390 796 -552
36 308 -186
656 207 689
335 422 -868
137 977 -148
834 139 544
613 769 796
563 437 676
584 455 83
241 440 -287
200 811 -368
877 245 -399
441 655 -42
200 295 84
563 421 -646
445 102 -529
220 157 490
705 540 -325
212 688 -475
522 735 -941
220 125 -167
518 824 -543
305 677 865
12 815 -594
602 907 -577
341 343 -800
256 599 -58
934 364 392
123 345 945
505 907 -334
539 581 802
835 977 508
782 847 -618
124 202 980
790 461 19
629 717 -581
782 923 -872
967 709 -686
974 350 936
478 707 -24
669 881 -142
438 538 -339
628 562 143
850 878 858
267 881 -599
630 887 -349
206 360 -417
832 292 408
921 659 -433
550 75 12
96 134 359
338 257 296
86 818 -785
458 172 -650
871 373 -301
935 364 -846
50 892 -200
276 614 -506
467 532 -731
243 630 -514
911 704 348
16 307 14
352 556 113
916 599 -710
45 117 596
969 348 278
301 399 -903
72 364 -602
260 4 31
241 613 -308
535 543 416
435 569 712
261 739 -443
675 563 -148
414 827 -691
706 415 -30
729 800 693
386 308 540
344 149 679
666 687 194
263 431 -226
865 610 828
919 293 62
715 522 -862
979 3 902
604 505 600
122 141 -311
971 169 -11
726 229 6
919 157 432
284 363 144
730 358 -997
123 398 -639
376 222 559
94 842 -64
14 319 -878
855 812 -475
471 336 661
460 317 -447
237 747 -789
439 910 -787
943 550 -668
848 386 537
230 522 141
507 544 47
281 600 342
848 811 776
178 919 409
171 172 491
906 706 -408
381 590 594
696 781 396
858 663 903
531 105 930
372 593 446
827 939 -448
314 388 180
326 20 641
528 263 383
206 659 -680
922 183 -826
696 678 712
157 977 473
432 610 235
828 770 -510
562 484 14
860 96 727
455 910 -895
669 327 -915
257 316 14
650 474 -938
731 972 -455
194 509 331
715 86 478
823 362 -63
546 176 908
377 946 -241
94 348 -571
792 197 -915
417 580 -320
261 454 -241
139 233 -970
7 906 -260
554 461 -837
479 84 600
404 193 -158
69 197 -763
408 886 831
866 70 512
760 180 -115
940 30 66
202 219 -458
519 972 -895
747 975 -387
434 310 785
343 396 472
956 496 -334
580 365 632
350 820 27
538 902 -646
192 199 4
951 866 22
978 393 879
899 26 -134
356 271 -739
923 734 643
57 318 607
861 450 -732
188 796 -176
349 78 -106
118 543 -986
401 529 -532
280 789 935
569 976 -872
23 281 690
390 433 845
737 956 699
542 782 939
241 847 237
538 892 -212
710 677 -673
530 28 -158
978 808 -508
143 512 306
871 91 744
553 720 -292
387 603 -87
61 724 -289
21 850 39
337 133 -238
570 678 -519
443 415 -248
739 972 -383
727 473 -879
131 177 -369
142 828 442
744 135 -862
461 834 18
933 547 -933
647 602 -240
296 539 761
926 454 -511
311 706 295
961 784 122
674 450 -684
597 308 314
856 920 228
715 484 673
74 418 465
724 620 -807
437 331 583
256 920 -756
295 90 700
893 755 -635
950 406 -115
905 369 -766
46 870 242
536 926 -557
208 19 495
950 615 -180
964 15 -498
455 873 -744
875 255 -801
672 236 125
928 942 873
867 876 996
625 253 947
274 800 -460
51 516 723
854 595 182
607 743 109
395 537 515
731 761 -91
181 541 -919
463 333 -672
97 363 929
655 308 284
431 320 -260
459 127 -321
218 542 -593
928 486 -833
392 635 771
257 598 -685
523 831 107
881 890 952
29 300 397
494 878 -928
886 178 558
963 758 618
101 374 963
506 724 -809
149 254 -891
286 509 291
725 386 288
18 616 600
357 65 -37
520 664 564
778 545 -708
881 537 682
547 78 -135
939 62 408
10 183 364
538 685 73
878 33 536
254 473 -965
625 389 -990
279 280 948
730 541 -513
224 414 -631
969 197 518
287 774 746
965 176 -823
65 707 839
694 82 828
818 146 265
812 908 -289
939 862 529
619 531 -534
932 748 -883
95 580 987
276 39 889
787 611 687
289 598 477
317 622 -717
523 296 -810
34 607 347
457 725 -768
23 513 -281
504 490 -13
537 685 -585
413 706 983
674 299 -618
805 231 -707
177 151 -452
648 112 -527
732 101 -819
864 691 966
552 267 137
872 147 707
555 335 653
850 489 -551
170 522 -464
578 485 851
439 313 -285
21 164 156
834 113 871
83 533 -5
281 98 -423
963 186 -260
505 423 942
341 301 786
344 142 539
13 71 107
589 724 -423
591 255 783
297 521 -159
357 57 783
200 644 394
590 147 64
758 787 -97
901 760 464
778 469 998
187 713 -365
636 492 130
815 227 -460
755 143 -878
407 456 191
393 830 -534
31 952 -475
220 244 727
718 434 -416
950 192 -139
328 53 654
442 675 828
957 904 64
282 226 30
383 293 406
563 769 712
947 455 187
123 712 -93
304 439 628
516 392 -950
264 757 27
325 243 -882
525 91 -122
208 66 144
846 409 378
716 36 864
438 337 543
674 810 -624
626 187 165
663 105 -91
832 247 654
829 830 201
951 192 -581
809 542 224
641 423 337
376 916 258
607 110 -436
512 109 -503
428 136 97
433 862 915
432 906 383
17 834 -828
657 182 831
601 794 -46
664 668 58
454 175 -229
528 677 -479
378 848 -539
666 924 -919
106 161 -902
895 166 644
676 911 -365
701 468 -230
45 478 599
626 768 -936
396 622 77
840 549 -962
654 974 -801
357 155 -570
444 754 -905
281 604 270
112 928 179
859 889 -980
464 156 413
110 861 659
868 394 -647
955 342 702
721 581 -749
325 933 884
50 72 -801
880 227 -677
377 787 695
969 678 -645
941 490 -299
123 934 474
686 972 -579
459 262 352
721 118 802
568 557 -970
772 226 -412
170 603 -109
834 301 244
356 797 748
419 512 -949
529 493 347
377 122 -5
914 651 -814
163 405 243
143 948 -855
29 488 -260
792 136 310
364 792 974
316 297 736
445 735 518
140 217 -941
490 901 -153
263 561 -681
621 692 -391
460 536 386
742 39 484
237 178 -701
882 900 914
411 825 -778
545 210 719
284 785 -688
541 428 856
167 814 -150
370 322 -956
744 177 -292
649 230 333
42 166 -539
477 451 138
427 11 -151
742 329 47
425 502 -688
762 794 -391
670 553 573
431 756 -411
55 86 566
890 595 444
797 916 -990
283 251 821
340 402 974
447 41 -759
667 473 -383
219 941 -81
82 661 534
106 802 -964
714 631 -291
71 776 607
613 678 489
102 457 -510
552 973 223
284 72 978
738 106 -597
730 103 338
733 411 218
595 911 5
718 342 381
18 160 -616
33 800 502
926 627 -621
819 370 -173
250 13 153
45 507 305
475 807 404
52 346 -787
667 21 -676
626 265 -509
702 428 81
279 832 -707
498 85 -361
356 931 416
143 107 425
548 227 534
929 713 868
197 650 640
195 959 -124
887 914 -57
683 324 179
7 98 419
27 752 620
876 651 879
26 269 -579
37 805 -615
803 800 -556
12 538 587
55 50 -837
818 473 -555
651 91 -213
462 562 -786
108 633 -196
520 414 -574
721 276 -852
968 629 -419
304 747 581
767 971 -246
334 767 109
313 814 65
963 513 204
736 718 -736
319 391 258
177 218 -186
504 467 -431
637 616 283
403 373 935
911 647 59
962 880 941
493 294 -901
890 858 -351
220 100 451
391 130 -431
879 704 900
421 290 -422
173 15 746
964 186 -975
648 404 112
623 495 369
407 281 224
128 444 558
304 321 474
272 80 190
674 673 -290
536 603 -35
363 974 -157
941 768 -206
576 308 705
710 745 799
89 307 -739
547 883 -671
896 529 751
55 23 117
933 5 -691
33 204 -148
912 526 589
860 679 -635
314 632 672
417 169 -150
150 465 157
188 545 -412
451 423 -450
369 785 -353
85 207 -509
160 340 357
338 343 13
262 800 -648
77 574 -40
594 298 960
953 567 -203
687 53 795
54 396 -825
902 582 517
913 234 860
763 647 -676
416 429 268
753 65 802
305 69 432
259 965 663
465 309 -737
905 122 191
564 954 -818
674 672 -318
901 693 -857
260 269 -699
857 259 -108
889 721 353
82 573 437
236 452 -791
434 287 529
477 290 33
776 290 -11
532 970 -842
253 655 884
134 337 -278
880 663 -789
649 224 -658
779 793 -235
459 287 -317
802 275 -756
372 20 964
630 133 -148
441 558 870
461 840 678
876 493 535
972 326 -523
932 811 335
490 938 959
22 478 968
798 867 -962
244 626 329
5 594 -187
920 463 -600
806 246 617
394 393 708
163 303 -179
150 835 -305
781 106 -203
143 885 -450
409 72 -414
338 372 -746
148 654 -572
82 71 -356
261 790 -782
115 883 326
297 539 -812
311 974 483
532 378 -960
133 308 982
616 583 957
363 541 769
488 413 533
100 178 -286
188 372 -503
542 720 315
960 503 431
879 116 856
589 966 142
439 50 -38
188 89 871
922 691 -3
131 383 -902
72 707 389
119 566 -490
757 548 -258
156 283 -519
720 175 -789
118 127 707
172 205 270
902 301 -390
768 728 798
54 483 357
486 356 -392
354 871 991
159 849 301
952 304 846
966 938 215
540 757 -31
531 248 -824
21 662 709
19 902 154
686 864 704
31 154 -300
368 416 -465
145 769 925
175 121 -215
574 197 639
652 712 915
866 41 -536
291 658 -783
59 813 155
149 217 370
503 704 -719
609 135 306
815 685 -167
385 372 544
5 116 -393
259 171 -541
22 358 -780
961 735 -888
104 242 719
728 479 642
531 685 -936
458 307 338
925 559 953
354 214 -413
287 750 273
353 539 -228
947 630 -858
947 509 -722
60 527 176
423 545 498
614 815 -349
652 301 -386
811 642 -516
1 954 776
55 963 331
720 582 937
428 903 -925
458 552 318
954 895 979
213 14 254
140 464 79
926 179 -101
966 215 -997
43 203 831
946 234 -886
634 306 613
216 554 -216
26 902 327
297 769 322
41 21 931
276 166 149
38 596 800
329 742 -918
166 875 -397
253 30 874
224 361 -808
64 180 319
897 615 473
702 208 78
383 176 481
267 92 -136
901 6 785
90 570 -76
529 353 -385
320 891 -337
662 9 -87
401 5 -873
45 266 513
129 88 -892
379 584 -723
362 817 162
527 335 -750
96 971 -148
296 739 -841
784 475 461
468 726 826
383 20 57
646 206 -285
372 266 -534
869 365 474
832 521 -486
881 271 2
914 625 -921
122 950 16
948 728 406
615 21 -590
649 561 616
360 605 780
761 705 623
837 547 384
870 362 -786
340 712 -595
452 12 -214
727 423 -946
213 638 647
114 685 138
799 225 69
609 569 252
208 597 968
896 470 -748
927 180 -594
358 421 859
950 397 127
680 405 942
241 72 874
725 648 160
151 143 -452
311 881 -382
798 336 230
501 877 439
5 701 19
957 243 -808
796 610 608
238 482 782
650 957 103
191 281 592
808 858
759 544 -578
58 127 706
170 275 -828
750 148 -645
111 643 -567
367 42 -238
34 502 -796
653 690 536
807 546 -43
226 271 -487
117 45 983
187 368 -691
628 516 28
78 274 -594
525 226 45
205 573 -841
317 69 -444
454 720 -512
358 789 654
258 649 72
528 507 -162
265 560 615
679 383 512
344 607 -879
354 123 191
658 258 545
464 347 -365
288 138 -969
799 701 163
280 407 -819
390 687 648
654 483 -790
53 505 128
242 731 -922
93 357 -784
390 360 -597
538 377 335
795 261 800
205 145 200
441 732 -16
164 742 -179
118 751 157
739 194 -872
725 549 -903
120 433 -928
293 18 -49
757 420 448
570 534 -161
144 402 -466
708 779 -277
553 178 -728
195 634 -441
678 200 -822
393 533 -346
717 250 -296
461 192 -577
414 771 -677
192 124 909
564 547 682
150 529 -245
281 509 812
591 365 -337
606 195 463
205 524 -383
693 135 949
791 349 46
133 663 -377
196 661 -378
398 437 989
261 430 -671
51 294 502
262 319 81
446 549 727
301 107 996
475 752 141
16 408 49
90 504 -41
647 296 -549
291 757 702
470 60 126
19 202 -822
401 134 -453
353 523 -233
601 584 789
746 451 400
660 742 538
47 348 -182
101 98 244
4 421 373
109 570 -434
668 82 -484
328 743 -306
189 696 912
236 180 -589
16 740 -391
284 539 -186
66 179 -638
31 100 596
643 521 511
609 520 917
667 73 653
254 629 360
596 482 -640
118 372 449
650 364 179
57 334 42
338 331 763
370 574 287
515 516 -930
204 226 374
312 325 614
168 340 -423
269 432 784
364 273 293
446 389 -232
40 739 -487
273 792 20
621 644 882
539 120 -524
793 444 453
88 570 619
802 29 -613
124 231 68
70 392 -307
804 448 -635
15 248 36
700 627 -563
743 254 -449
690 472 -719
486 92 -146
58 139 683
460 424 70
280 596 -752
324 496 -914
436 492 892
435 100 -320
59 454 956
599 759 156
647 198 -506
305 682 -957
745 159 -109
281 274 -293
156 416 -526
485 693 849
625 538 375
724 323 -612
335 756 422
215 712 288
231 4 -381
605 87 -681
34 667 -748
126 174 693
493 390 -391
120 456 129
421 745 -403
538 768 513
799 503 -613
467 34 19
55 107 973
544 38 603
451 159 -448
550 575 544
418 756 -340
286 470 867
363 19 780
779 794 -998
257 705 198
607 463 -540
33 562 204
635 376 914
175 656 929
201 47 -685
310 675 119
782 488 242
671 587 143
202 273 -113
568 178 593
722 771 331
98 489 8
7 773 -757
555 764 -771
483 383 -30
756 772 820
256 210 -909
494 239 604
663 97 199
55 211 679
218 462 886
593 63 -373
654 37 733
488 775 -466
85 491 688
261 754 -83
495 598 -147
70 286 447
3 515 -592
354 629 -907
522 151 960
712 554 585
106 143 987
230 807 650
159 415 -476
504 718 457
416 692 521
747 514 -838
176 367 -278
284 705 560
684 29 -397
639 162 -50
386 434 -483
88 321 -204
250 262 -110
435 141 -581
260 767 493
429 532 -535
354 388 -447
543 218 49
471 711 -897
526 42 -569
377 327 16
217 746 656
133 784 -229
538 133 -503
200 151 671
628 318 510
113 419 -983
516 405 213
114 726 580
633 220 -892
500 103 998
688 517 -605
651 456 -514
597 550 -260
152 654 798
63 713 -710
437 298 500
249 754 -28
567 250 -836
720 246 -694
285 300 -489
163 214 -827
4 492 -499
439 727 -62
681 644 -517
747 726 -953
189 640 -402
512 84 972
615 16 -833
698 758 -512
202 312 938
141 41 -187
805 767 -712
13 422 -163
665 548 -684
652 470 873
487 277 -560
476 657 338
701 91 -465
403 733 232
269 122 -466
538 668 -168
608 5 31
114 177 264
273 235 -782
155 372 -687
111 9 -436
808 152 82
51 666 0
635 257 -527
732 780 132
395 719 -889
574 256 728
286 612 917
426 575 827
467 166 264
795 753 -617
654 139 714
213 650 -997
80 256 735
782 477 385
151 125 761
96 460 462
165 240 -972
645 453 531
247 504 -85
276 278 735
51 179 852
372 383 393
424 722 -309
753 506 534
345 25 -159
380 241 716
249 587 -505
694 238 296
312 477 229
114 642 933
728 785 933
558 454 252
394 778 748
553 492 -301
585 8 -653
286 316 465
