8358 27186
3340 1777 -295
8231 2167 430
2493 1911 -282
182 8045 -786
2640 3528 -360
2304 6352 893
5131 60 -817
297 4716 -388
5975 4715 604
1012 1735 626
1349 3480 309
3138 5000 242
5689 4223 564
4927 5669 -678
3525 5507 790
2001 2959 -721
6189 760 236
3026 5591 -472
8255 5514 212
1230 2549 323
7172 5092 750
1536 4145 -868
4066 7652 775
3578 2150 94
6527 5689 616
7785 7896 -491
1934 5332 -669
2249 6898 699
5487 1950 712
1709 2774 481
443 1396 -423
5939 1701 681
5452 7238 329
6937 5582 423
5570 4878 -421
1488 3443 390
1313 7840 -368
7160 6335 -701
6901 6350 365
1358 1209 750
7560 6220 -947
1493 1467 -38
5860 862 -455
925 921 -309
7470 5242 -830
511 3629 -410
7456 227 -574
1220 4064 44
4559 2728 -376
143 3458 867
3852 7096 -961
3867 7217 -812
714 576 -440
1675 1618 26
1658 4238 -124
389 887 -251
5765 311 560
7037 6145 669
143 435 362
7624 2490 -215
7999 7130 -743
2333 905 323
1048 2209 793
4083 4096 624
7940 451 -207
4188 2497 -707
4099 6437 -482
3796 3152 442
2406 8150 348
4481 1982 -771
938 1298 16
5578 7096 948
1975 3146 662
2981 7344 418
5816 6770 -953
3371 7071 321
7819 6513 -907
7136 4989 -289
5134 1299 -224
1204 1419 -90
5855 7 -139
8197 1116 69
7821 5590 -420
7796 5598 702
7236 1560 -79
8249 5671 -597
5134 717 -655
749 2271 -206
6518 7795 -93
5175 322 -917
4509 8013 -988
7863 4694 -912
5956 6074 -235
6901 4430 593
7888 781 887
5008 8062 -51
2197 1898 -792
2107 392 114
3528 2542 -557
2923 4959 -471
3730 7548 714
2299 1728 -661
6552 1845 98
5009 4428 -92
3990 4164 131
663 3292 908
1684 4682 359
1208 7227 29
1962 7085 980
5663 3280 -13
5139 2897 526
5434 3770 -784
7390 3624 -422
3793 3411 925
2807 327 -729
5504 2750 -630
7053 5934 -186
7865 1579 42
2348 3908 -160
3783 5636 214
4332 5387 -649
4897 2707 913
324 5171 -435
5034 973 894
7607 1421 608
3653 5465 -458
6443 5234 490
3836 763 -351
6673 6707 -869
7409 5117 -977
7020 7249 333
4391 3416 66
7348 1682 -24
7507 4319 -183
3323 7902 893
7527 7501 -266
4563 7250 917
3526 3754 721
6575 3230 879
792 5767 -516
3736 3374 700
237 7102 892
5534 7679 250
1920 6954 825
3100 7282 547
4755 2584 -158
7833 715 -943
2315 3280 -587
8112 2547 -247
5245 3539 298
1206 7811 -736
7993 4258 801
6496 5775 -352
157 4692 -857
5968 6910 -254
8290 452 252
1719 2941 -879
7083 771 605
543 5221 -753
8103 3648 530
7770 4111 276
6876 6110 -453
566 4235 193
3644 3110 400
4689 5692 -349
2902 713 734
2267 3458 -288
2906 3371 88
5037 456 527
6875 571 470
4789 5906 -927
1350 900 -794
3178 6669 -173
1669 3803 66
4912 4662 679
2414 2421 791
4355 2124 -92
3911 4539 -669
3454 1536 986
4844 6970 273
5328 323 921
6877 1074 -876
6684 218 482
6260 2449 -741
1383 5168 -836
86 7928 -763
8285 710 -861
961 3438 573
4520 5566 -611
7967 1588 -262
3398 7625 -934
912 2760 948
2015 874 239
765 8267 -802
3142 2234 -533
3664 1192 132
5346 6363 118
3758 2964 -916
958 1027 -461
427 7768 1000
2857 7575 -843
2258 2912 16
2722 1803 351
7638 6523 121
3941 303 -519
6598 1109 -973
6876 1314 -108
7385 5426 718
8358 7566 -887
4318 3880 -401
2867 7273 690
7802 4595 93
7188 4186 925
1530 6052 534
6806 1415 -556
2061 2815 267
3934 6802 -401
1413 8133 559
7740 822 495
2773 5019 729
6805 3940 546
1512 2503 321
2001 4932 528
4859 7013 152
2971 3369 -921
1933 400 -536
2228 3618 -478
7154 7821 -889
6801 3313 -877
2283 4943 868
5247 7610 57
5392 5804 78
5213 4569 -607
5404 6480 -574
4510 688 962
4081 2554 808
6571 4211 -663
5448 6232 -773
4997 7903 -123
4234 956 -18
5986 5106 532
1895 1102 -238
8314 3790 -423
682 5153 -825
1907 7372 44
5945 6539 891
1380 6006 -937
5554 5685 -180
4482 5048 -140
8135 4665 -558
105 2245 -559
6834 6680 434
1874 2733 -996
4165 6259 -510
7623 957 848
4307 78 -684
118 2615 745
6087 7205 -191
143 7957 -798
3535 3483 -327
2090 4690 820
1305 1891 -372
3992 1990 357
6088 705 497
1887 7963 240
2282 83 829
5008 5677 -790
7349 3715 -457
4966 7613 -571
3568 1283 193
5333 3646 -42
4058 2815 488
7654 6264 -812
977 894 506
2655 886 285
4706 2742 154
567 6362 -950
100 1246 -821
7651 1854 -210
5559 1024 -997
8273 1877 134
7430 7629 863
3071 5518 187
1393 3355 -844
2274 460 -615
3435 245 937
5169 6834 723
2472 267 -442
7021 6334 -333
3074 6613 892
3506 4401 -432
4581 4405 -337
6387 8262 807
4253 2504 -119
6794 2193 -435
5102 1898 708
7942 4047 -484
6091 137 825
3531 5083 -466
2652 6717 985
189 231 365
1978 783 336
929 904 -488
4465 447 280
4805 8181 -141
7631 11 798
4686 1589 92
7124 6633 -8
1309 948 61
2073 6608 999
2778 4098 -859
1930 3055 -777
2722 3780 -336
3464 6965 583
7558 7330 -641
5317 8012 168
393 5112 655
2859 7306 -602
8334 4986 -825
6689 708 -126
1350 7593 -88
7101 1216 319
5191 2105 -689
43 6660 269
480 2140 221
685 1826 -854
1742 7223 -7
3117 534 -30
6514 7559 645
3029 7328 -136
4972 1518 36
8299 1764 -218
3193 7718 -756
5853 3513 -760
2382 1725 135
7403 3548 -790
6479 3830 -304
6599 547 823
1286 5545 915
206 2066 -805
3398 7110 -615
5738 7371 347
224 5700 -75
4382 5329 615
4638 569 310
7011 5288 -713
6477 6179 742
1620 5338 -646
7298 6666 -559
1404 3847 36
7944 1339 608
3896 2064 -988
797 5395 -380
5404 664 -874
2795 6894 -219
4767 7180 -493
2789 1793 983
5502 3330 -17
4724 3434 666
2735 7391 -49
5946 3818 -462
5036 1734 -185
5919 7483 673
3055 3826 443
4597 3962 359
3390 2800 406
1149 6504 163
1599 6837 -509
4483 3024 678
2485 501 -59
3710 1704 -768
1789 7193 -17
2059 2360 891
1854 4351 575
5837 7700 -590
3935 4600 996
1204 5653 445
5037 3194 625
1466 962 17
1261 5385 -900
3569 1599 355
8039 3717 -775
6302 165 373
8191 1008 858
398 6397 -490
4437 717 626
3422 2651 415
1639 6691 449
860 1322 246
7594 7795 508
4840 4336 733
2940 890 47
6845 2163 415
5028 4403 845
1565 4845 -382
2040 3682 -549
897 1961 -599
3667 877 153
1884 143 672
7198 7695 -315
7110 5542 -338
7067 2971 -903
3742 7561 -510
7311 1877 -437
5991 5045 508
6156 5855 338
4175 6270 -256
8231 5421 -738
6391 854 -958
5751 1058 924
3860 15 -387
806 498 -620
4539 4721 221
2499 3767 184
8090 862 899
1589 310 731
1629 4152 -66
1534 6471 -871
3483 2044 705
6001 4185 -494
918 6253 391
6302 2725 -223
2661 6639 -993
3745 2276 561
4149 6849 -85
2099 126 788
2706 6599 493
1780 6374 -329
639 122 -775
4071 1273 -798
5442 7830 15
8182 7655 882
7397 6064 467
2716 3636 731
640 840 -247
3107 1177 679
7666 1800 539
8145 7062 132
1771 596 635
2460 4591 -152
166 6806 -761
4384 1141 621
1708 5102 184
2981 1621 406
2560 5376 -663
8321 1716 525
4968 2773 699
1803 7286 -881
2900 2524 952
6906 5094 971
4122 1374 -965
4349 3390 467
762 5313 860
6250 394 896
63 5782 395
3852 7959 637
5620 3204 -844
2436 4059 -272
7908 2265 -881
7764 3188 -154
7039 2804 192
6188 4576 647
7053 4901 740
4737 4605 414
3862 3489 604
3286 3363 -582
5818 5599 -757
5459 3314 149
5367 4493 800
3086 813 74
4754 5755 109
605 7019 -12
4360 1872 -406
5209 2998 -213
3814 5548 -370
4307 5495 681
2112 4595 -314
7655 6084 -821
663 7494 -320
2006 959 757
5131 4829 -749
4764 2040 82
5955 6262 -454
1855 4229 -922
7880 6247 -914
6102 7514 553
6536 6601 884
1170 3605 -953
2792 6680 -548
7771 2632 -983
2574 2393 890
3385 1671 432
973 3252 424
2694 1758 -205
3436 4809 304
3571 2671 604
7471 5982 -994
8080 8078 46
4016 3169 317
7000 8002 -160
8187 7304 893
5519 3546 412
8217 4105 -114
2584 4018 -497
6562 5043 -772
7533 4280 639
5417 961 722
4830 862 35
6794 658 636
6794 4334 -265
7463 1001 -949
4497 2718 -222
6266 6931 709
6443 7141 -755
247 4259 -271
4377 3717 -106
4105 3497 659
963 2629 -750
6983 2419 194
4313 3393 74
7765 4823 241
5999 1238 -413
58 6204 -570
4904 887 75
4339 4924 -629
456 5542 188
6566 1077 118
1671 4560 -406
3565 1579 1000
8097 1402 789
5124 850 -807
6789 6801 463
979 3323 27
4338 5603 -556
4651 5385 -551
3544 7248 -204
7110 8005 -820
3609 3472 -302
2889 4909 -237
102 5540 289
3565 6721 681
3894 2952 -442
1932 2880 -671
4902 2155 262
3906 1953 291
1006 1440 -806
6125 4331 -938
4565 6803 -14
1271 2061 592
2574 6474 -294
4491 6870 -948
2566 2482 996
2374 6265 627
6926 1805 -100
4232 1156 829
6328 397 -16
6865 1794 594
6252 6755 -700
333 4360 -34
4702 4061 612
442 109 -85
6967 5593 -562
2010 2516 901
3817 3057 -749
4827 1276 957
5556 5439 -484
5398 7550 386
2791 2336 842
3379 4959 944
2123 8051 -409
2479 2313 -882
8109 832 244
3689 7506 304
3816 7328 -184
5231 5243 -267
1391 1067 511
5719 6454 464
6888 5137 660
4147 5358 -603
6939 4466 -704
7436 2239 -910
5279 2330 155
2056 4128 -989
5563 1873 -130
8280 908 622
2188 780 -683
2020 3758 304
5295 4168 -398
4714 2045 -965
6739 7767 303
149 1286 82
5535 3158 939
5336 6266 599
4786 7123 154
3184 1328 552
6185 5164 28
4854 1400 513
495 5000 -514
6150 7310 -316
102 4586 -374
1763 5607 -369
926 7603 -724
3028 5895 934
5553 7015 839
429 3418 55
865 982 -525
2892 7531 -341
1806 3299 715
4434 2799 -236
5849 5886 622
1482 692 929
4632 3924 93
5079 2708 733
4920 2276 524
988 178 640
3646 3033 232
2264 1647 926
2727 2537 959
1603 1392 -302
1437 5669 -286
7516 2019 -445
5553 2430 224
662 525 -538
1547 5919 611
5681 2435 771
2014 5518 304
298 5368 -22
1242 4535 789
4469 69 687
2405 2624 238
6377 7437 942
8014 5715 128
7506 6029 -66
7807 6050 -372
3822 2087 763
3297 1683 697
4754 4966 -465
525 3313 468
7523 1058 -587
7077 3805 778
2336 6257 -791
1769 4244 -18
2310 3979 789
794 990 924
5202 4700 -684
3175 6169 -366
1654 4854 932
3767 5251 182
7008 1188 -136
5805 292 -400
209 4786 775
1325 5896 -940
4079 6522 -199
4727 1303 743
6464 3256 -89
49 4109 -701
7849 839 -522
7582 582 -789
6177 6124 178
4186 651 -821
6166 6276 407
262 5470 28
8081 1248 -930
2130 7377 -228
5434 7690 828
4614 7709 552
4147 1532 -422
1651 7055 377
1458 5145 493
5589 5532 146
6360 4996 -687
2251 5543 669
4906 5333 574
4119 7136 -601
315 364 742
6658 795 403
1730 8316 879
1363 224 -587
1544 8102 -540
6217 1253 487
6260 6570 900
3273 1378 949
3992 5666 -302
3842 1579 238
5710 3043 410
2109 4815 -364
3100 2275 284
7824 5612 413
7101 994 -695
7039 5731 73
7945 5953 699
7570 2623 -976
7870 6757 -646
6858 84 904
3192 4725 35
4543 8043 453
994 8345 -682
1721 2295 167
719 8191 -698
4735 1238 -565
1164 2939 -287
4457 5375 -856
3839 6472 166
1216 2085 804
6824 5603 888
3615 5456 773
7031 1608 -835
5125 579 724
5782 7956 679
7344 6890 615
7967 4709 637
6650 796 -233
346 729 603
6029 3978 840
8043 2846 743
658 4632 226
6135 5341 -934
1622 1822 240
3435 6187 -117
727 4185 -468
4690 2998 -587
5688 2369 390
2761 7073 257
6269 6493 -330
6431 3587 299
8245 3051 84
308 6197 -821
110 3336 25
5217 840 -882
4903 6153 -631
4795 6462 -696
5161 6325 598
7568 3596 889
4565 41 825
3369 2380 569
7253 599 -175
6260 6405 460
3876 6117 545
4635 1955 801
2344 2797 -551
158 6378 -771
6382 3406 874
1717 3238 221
2432 996 -628
6817 2391 -475
8049 1439 984
7710 4225 -585
3610 7641 788
7886 7402 673
529 6594 -377
8167 2379 579
3882 2764 884
5904 1254 -551
8076 493 889
893 7176 958
107 5716 191
5769 651 380
3617 5765 937
6919 3606 459
7760 8007 -640
303 4982 798
7983 6228 769
2894 5473 -310
4374 1004 168
583 7233 831
122 7840 94
1422 2203 682
2362 4042 362
2621 1760 -532
5741 8177 -483
650 7480 810
4363 1169 -726
1806 6402 699
3103 6084 -702
20 4116 -826
5613 6591 -788
7437 7247 -626
2916 6548 -716
2968 6530 -485
7120 5114 -881
394 8182 -238
7987 5383 928
887 2218 -116
1859 4182 128
6265 2538 -213
6481 4407 410
6803 3499 -51
8054 5371 505
2482 5972 -660
8051 4759 948
8038 6561 71
4119 443 844
5941 2582 476
6573 4751 -875
2851 2118 745
1228 4363 -534
7780 472 -488
7162 3310 773
1546 7137 -957
3062 3472 -909
3943 2312 -970
8110 5894 435
4242 4880 -927
1862 1598 -149
173 2247 -280
1079 3066 397
3772 3280 443
1770 7385 701
7459 4040 958
2406 367 127
5116 4949 724
5506 216 122
6146 1257 -4
7952 3964 722
3561 238 53
4574 6057 -392
212 300 -975
6243 1890 498
4077 3314 -481
2593 6649 531
4027 6173 532
2920 382 233
2679 7416 -730
6354 4609 -392
7237 3630 748
4604 3492 824
6188 7065 256
1831 2498 778
4478 1774 -368
2845 6050 -452
4548 7158 784
7789 127 -878
4643 4383 525
4333 3159 379
3100 1706 -643
2197 1051 -497
7376 6293 -945
1702 5583 782
6132 2449 572
4091 5515 606
262 513 417
222 7533 -930
5640 1040 -856
3705 7883 -12
289 3233 132
7247 4013 974
3615 5626 110
8101 3089 736
5141 7347 -978
575 669 339
6968 4670 218
4550 2144 -541
6826 7210 -828
5400 164 967
2517 7363 -392
211 2734 -793
4308 5107 -900
3500 5444 -401
6561 7084 -206
6592 7216 -178
3727 5863 -204
6261 611 949
3086 1653 36
5340 7252 -202
3737 3911 -24
2303 945 -167
4609 5590 -850
8147 1303 -139
7183 4612 -651
2197 5342 -933
2458 4467 -501
6241 838 340
5085 4286 889
1953 6083 -441
4951 7330 -533
5274 1011 936
1628 362 490
5060 782 -281
2703 2009 74
7052 6348 -465
270 1295 -445
6735 4884 -782
7629 4367 406
7820 7046 743
1778 2419 -913
4697 6035 -578
8081 513 70
5304 5396 467
5949 992 399
796 7802 762
3877 4822 -853
1304 780 743
1474 7521 248
5319 6578 708
7540 4325 -218
3482 7250 78
5706 736 983
3042 5616 835
2602 3171 472
1556 270 856
8041 6599 836
161 1605 -728
5857 6805 -844
3058 5733 682
5144 6614 -548
8044 2936 -51
7075 787 306
954 3013 890
1918 433 900
1201 6232 -868
7239 4124 -779
3318 6548 -785
5237 4371 -653
6503 789 560
7861 3470 358
7860 4009 -876
1741 4747 465
6780 1000 -109
3769 6192 86
1782 697 -741
3019 248 115
2053 1110 344
6715 7321 92
7269 4285 686
2162 5243 -89
3148 4056 -693
4773 3693 -597
2205 4505 316
2482 4187 -988
7996 123 -520
3286 6545 -80
949 3605 -375
7845 5889 321
4786 8190 -449
4410 1172 549
976 1445 -283
281 3232 -91
5415 5932 627
2290 7693 419
5009 3075 101
5362 7831 -607
929 1889 290
4929 860 -940
6607 351 -162
5957 2155 -150
2330 4749 -505
1911 7487 -289
5818 1495 373
4110 6441 -788
4387 1556 -231
3212 8353 -984
536 1097 195
905 1354 -575
4137 758 323
4091 388 -974
6051 1205 -202
3300 1066 582
7630 3768 747
7889 4654 -739
1817 1491 412
7773 7086 312
5525 4816 688
1306 3489 731
319 5906 -752
6727 6719 -348
8348 6334 630
212 4144 -129
7399 2998 -633
7582 3723 632
92 2484 -643
1204 4785 429
5207 5168 219
3229 7220 -572
6754 3621 678
6402 5392 -843
2460 5808 -860
5486 415 458
5666 8016 -22
3047 4281 -66
3249 165 -449
8213 7065 -47
5868 63 345
4178 4245 886
4057 6009 -654
1827 7782 17
5258 4519 -653
6093 4403 -308
3873 137 -240
5218 688 -282
6814 7300 721
4848 3079 830
8038 6590 852
712 1405 85
3554 7714 851
1246 4283 -697
4558 1400 959
7429 6736 202
1948 5723 -805
2354 4156 -586
4299 7514 423
6243 6816 314
3489 3651 569
8036 6260 818
2834 7801 -631
2338 6868 -969
3885 2934 -947
134 7124 773
7007 3133 -308
6500 2329 -390
6588 2298 -463
7180 8126 -767
2079 4585 -25
4242 5707 -188
2840 7206 59
247 3354 -263
420 3988 -350
5561 5451 211
6814 7795 -871
4338 1165 492
1083 4127 -786
3586 479 273
4104 5509 -632
5048 6112 -633
5321 1342 -537
2501 7455 -251
5743 4005 847
4424 3843 -203
3049 3575 -840
2934 620 755
6477 3763 -442
7346 1516 -250
5817 253 984
5966 7027 214
7452 3034 424
4150 4480 895
7915 3369 111
3001 7252 -886
5581 2566 523
1454 8247 745
6422 6537 293
1575 7091 -393
7204 4487 -6
239 2105 287
6640 6735 -796
2863 1555 -976
2840 1358 -706
8308 148 174
1080 5074 -777
7857 3589 -362
3392 402 807
276 7174 -873
4567 1448 -247
5776 445 -909
4688 3540 -411
378 1683 -813
7255 932 590
1355 3945 -622
7980 6143 526
3224 3744 540
7414 1025 -850
6331 5495 550
3519 1799 166
251 697 444
687 1826 -176
1810 7288 567
12 444 -544
3728 2848 -871
7519 7036 -812
16 7123 -393
1605 5764 -788
3428 5140 -9
3865 1154 -138
5536 7169 517
555 2942 -195
1124 7293 520
6739 4007 -135
7830 2710 -689
4020 6162 196
6011 858 722
2606 3008 -195
2649 8023 -149
7356 8113 225
4835 1608 -877
295 5170 -788
7042 8327 81
2517 5982 -997
364 3743 728
7715 6323 -955
7884 2368 -652
5970 4047 141
5889 3606 -757
313 7452 560
4400 4557 -184
2217 6296 950
3505 1612 87
6418 1341 813
4176 3620 -401
2243 2760 -801
5165 4940 876
268 8041 688
642 1633 906
6875 4753 894
5433 2387 -829
5259 8032 644
7495 6281 -741
2780 2654 -907
186 1219 -561
6156 2220 118
1003 6538 538
7049 7255 750
1466 7776 805
7269 240 -969
3917 3596 -230
7614 1317 449
5687 964 361
7388 2775 -683
7213 1330 913
2992 1558 -209
2263 4141 -817
2010 8077 -139
1847 1033 974
4843 6338 784
2789 1040 293
3584 1649 696
3680 3710 -632
1093 5661 -242
4360 4819 -914
5787 3452 718
4839 5130 196
5742 8192 552
1746 4118 880
3013 7928 683
4201 635 -197
666 997 328
3277 2958 -431
6416 7361 990
6274 7797 -680
233 5413 15
8199 107 -342
5199 5123 -322
73 601 999
4385 2693 104
7337 7016 -727
170 4916 448
1476 2825 -796
2789 8316 -464
3399 7077 525
1696 8119 192
7491 6219 -908
1026 262 27
1305 7342 -396
6652 7269 526
5920 2522 108
1829 4170 -147
7770 4445 658
1247 92 183
3677 2624 -882
6419 4415 417
6307 946 961
5628 6482 -887
5779 3877 345
1864 4366 -6
7445 7076 -41
5064 5533 -42
98 3574 30
4766 560 -479
2632 6958 -228
744 7109 27
140 5831 60
411 6472 -231
7539 1739 -18
8094 3568 -84
707 7053 660
2179 5831 -685
5384 2415 28
6432 107 -78
1076 3280 557
4362 6510 808
4887 3121 -641
689 5504 467
6829 5849 657
7707 5184 -975
2891 6248 -424
6869 737 -102
7886 400 173
707 864 -56
6087 3982 -216
6673 3310 -671
5055 2067 -642
7077 2085 166
6120 2489 880
430 8347 455
7501 6519 885
1811 4460 -313
4308 1150 -843
7756 7033 629
8156 5063 -498
7100 8321 855
1291 8060 -522
8276 1246 -711
6231 4333 327
1990 1190 66
5624 7936 751
7526 4506 376
4920 4591 -929
2344 4537 225
1731 1354 474
2724 4024 154
1340 7706 95
7086 1808 105
7719 307 10
4161 4572 776
849 385 364
2944 6860 -189
4167 21 987
1730 4011 663
7215 1409 859
2836 3986 -493
2041 4962 189
6040 1625 -468
3958 6516 -514
6089 2067 677
1718 2623 47
1664 1738 974
720 778 300
1943 4773 -398
4858 4516 -485
1599 224 -411
2389 4498 847
2457 2739 -744
3040 3537 75
7733 2355 679
2549 5768 369
4678 2614 303
4125 6419 716
3966 6089 -620
5777 868 -324
2490 1368 300
5961 8320 -833
3493 3863 -655
6070 3506 252
1582 8011 49
1571 1228 556
868 4531 42
402 5637 -632
8340 2131 -322
5272 817 -645
3108 1121 -83
5173 3809 181
1305 2180 -799
6265 2260 -29
3650 1579 -683
1792 6006 -885
1239 5390 -574
2760 2110 698
6674 414 657
4934 3569 345
7126 5883 -104
5257 3791 -531
6816 3758 8
7165 7381 509
4377 7417 -126
7344 3689 912
8099 5055 -445
8156 3993 798
4804 8326 -795
758 2111 845
1061 37 790
1089 539 49
1740 6595 -720
3060 1632 12
7148 2271 645
2605 2773 -292
6337 1199 367
2602 6499 -11
7887 4663 -836
1722 5692 747
986 3808 975
4330 3284 -830
785 885 -487
3697 2200 893
4988 3978 -435
5821 6415 -618
6131 4936 -472
7433 5190 -568
4684 3588 558
5940 1969 -526
8298 4417 674
2375 8242 809
3903 2747 -562
557 465 -61
4070 579 -78
2227 8231 637
5678 6591 -248
891 3678 454
1068 4074 -47
687 3868 -125
7645 3979 -189
7459 6890 589
1099 5737 -946
510 1315 535
2506 3787 -587
1227 407 1000
7930 1342 -469
6717 4631 -328
2455 2945 882
7796 3513 98
3765 4332 191
6506 4368 45
3760 4519 556
1122 4899 -347
770 3041 -906
5676 1229 543
4672 4199 -38
4212 4150 -192
6956 4451 -173
3387 7089 748
2022 7461 -87
1954 5285 905
1587 146 290
5069 6115 -456
5029 649 -75
4158 2484 268
2983 6084 -444
298 4616 -676
1275 1724 105
3913 6796 -299
2629 3019 -478
3247 6146 182
3210 6593 905
1802 5023 -350
8109 1698 -272
113 8039 -790
4979 6259 99
7395 1051 -792
2538 2978 -473
5863 8022 896
2853 808 -782
3967 1535 951
8296 8274 -607
4827 1208 -669
7632 3969 480
4419 7844 -352
3534 6017 137
7015 5289 -317
4523 3772 -48
2034 5254 -236
5192 1332 423
2496 8285 465
6175 7473 -614
3291 1266 -370
1751 6867 -112
4279 7589 -866
1532 479 53
6023 165 628
7132 5564 341
1494 5964 -482
4003 6589 185
343 5203 -342
965 7700 -467
800 3919 -261
4439 3211 721
4968 7971 386
1946 6257 -389
7131 2800 152
799 7545 -946
6711 754 -289
1336 7883 754
4937 1108 681
7877 1789 -259
4275 7139 600
2384 4733 372
8008 3153 -409
7600 3734 68
7797 3810 -71
2924 1949 258
5407 6031 -281
344 6479 826
4704 570 -786
4518 984 755
5880 3289 -168
2413 7301 -210
1404 7640 121
7705 4919 668
5595 2563 -145
3700 4171 748
5780 5580 -435
5222 2883 511
180 1119 267
6358 4925 -901
6887 1255 460
3120 6938 246
86 7464 381
5655 3298 -237
5266 2938 -362
8040 7938 -771
3653 6506 -250
6406 38 873
1490 2364 929
1847 6764 631
1713 4446 -85
4390 7970 238
6687 3694 -515
1340 5982 757
3503 6929 -804
8212 2522 641
5211 8101 -819
430 1818 -591
4740 7565 -678
1959 2684 222
7864 6873 750
5871 4549 -819
3183 5461 230
4398 8181 997
6355 1390 698
6173 6632 141
7241 5721 -68
3637 3972 820
1555 1996 -56
7790 1581 519
6867 996 -13
7318 5399 694
4941 2870 412
3436 3933 -803
2689 1210 103
4081 3076 -85
3452 1106 -894
5293 3146 -423
124 5478 -914
841 6199 -469
1985 6146 -365
5307 5051 540
1113 5502 -523
6202 6680 -611
2835 1679 1000
1037 384 901
1938 1132 -159
792 6549 947
3059 447 849
4776 582 708
4886 1156 -430
1706 395 202
3757 7017 -126
3193 5960 47
83 2928 881
4452 8323 569
4811 7590 846
5901 7319 341
971 3661 -369
2414 7222 -480
2353 6898 -375
6230 2711 261
7279 3391 102
6065 2832 935
4224 3120 -128
307 4564 936
756 1980 -3
1400 2989 615
7955 5727 227
4871 1430 -587
168 3772 642
2294 5422 806
1491 3904 445
3053 6941 106
5316 7321 438
1801 4204 648
490 1515 568
3757 5085 28
2532 3202 -706
1747 4801 -867
2593 6439 364
3514 2958 235
7542 7409 69
5173 6335 -482
1924 3751 -379
1821 803 -41
6534 6812 -337
4310 754 -863
3938 7363 -164
6436 8128 76
530 6172 -273
7335 2771 -492
1662 4883 880
8085 4447 994
1760 5355 865
5623 5509 337
5288 359 -552
247 3127 673
4217 4195 -858
4958 804 -974
7425 4288 -464
6394 6053 433
1632 4388 371
3033 4541 -499
5441 6277 728
5032 1668 95
7174 6774 -880
2842 6799 130
3653 7932 -308
1775 7080 600
6453 697 -618
3442 3354 1
2204 5856 -59
8054 826 755
7067 2239 -917
32 400 -378
1578 1341 561
5811 2142 -471
8158 4080 889
114 2992 -240
6684 8052 -613
2991 5330 711
7504 3956 659
2989 5834 -663
2845 5133 -118
6484 5579 -924
1371 7876 583
430 159 574
7145 6905 -135
1315 7562 128
2317 5446 -375
7779 1956 793
8184 610 -422
7691 1690 16
3739 1353 998
6018 7569 326
3552 6543 -608
6729 3456 199
6566 479 309
7521 1828 -150
306 7740 -333
3783 5883 811
7780 1322 152
5409 7197 812
5887 5391 163
6711 5363 437
8176 6286 650
6134 6428 -453
7054 1121 593
5633 5374 39
1973 4081 -877
3231 7806 -162
1189 3470 -678
5301 8194 -883
2020 2388 191
3471 4398 -379
7592 6118 734
6349 4837 841
7209 927 195
2664 821 -525
2116 4285 -421
2372 2250 -119
1029 7768 869
6227 1132 -850
7972 4038 676
2438 4570 572
6039 5112 -867
980 688 -333
6905 4731 -128
2717 7493 634
507 7733 305
2740 8277 -897
1715 7711 475
2719 2824 -255
3883 6629 16
7681 1375 -271
5290 8141 -945
3290 3318 807
2166 5680 683
5391 6865 -835
3011 8030 -67
670 3718 -213
1259 4837 413
7261 2524 722
5678 7187 -646
1915 5180 -512
5975 3434 900
6082 1609 -827
7000 7940 309
6687 5489 -697
2023 584 660
6028 3818 304
4532 4474 -280
571 7221 938
2239 8204 -50
790 4881 179
3964 2525 -861
8081 3714 -250
7557 8123 177
3190 4425 883
8327 7779 -713
4053 1942 -88
7175 6692 -612
1045 6362 -402
866 2123 -7
7001 5355 -637
1208 2437 333
1999 2326 -658
3238 466 -979
7243 5722 131
1869 7943 -29
8220 6360 408
4778 1941 -438
3648 1621 -534
8268 2085 -977
5010 6020 662
3550 4272 440
5811 883 221
3929 7396 78
3376 7067 -596
7925 6938 736
3971 6981 -661
1866 2752 474
7375 5008 822
5155 6778 -559
7736 461 -527
6719 2332 502
4878 3952 -968
7184 975 -545
2786 5264 88
7373 7292 753
2968 130 907
7341 1523 787
2010 3753 -294
6469 2410 -162
1861 2651 498
6345 2889 -866
3207 5016 -79
3190 3325 -870
3767 6834 375
5758 2820 -158
5125 6226 426
4085 1264 37
435 2393 630
7973 6724 -858
2837 2213 -485
3453 4968 -783
3583 4721 239
5144 3669 805
7924 7838 465
8033 1697 -531
3652 3345 275
5983 7346 -65
4037 2506 802
8157 6765 -542
3761 838 493
49 2599 -736
3961 5203 93
6709 3332 752
8338 6179 -964
1551 7562 -814
4328 5310 -971
2711 7105 812
696 544 522
673 530 763
1990 358 -765
3660 8265 -325
3067 6981 -727
6753 14 -943
5156 8354 -426
1132 1934 -299
3695 4084 12
5764 4082 -572
7801 2500 237
7197 4807 875
2220 3675 976
8055 7729 991
4597 2733 286
2317 749 -2
2695 7112 873
7728 6452 -247
2691 1398 147
77 7780 -650
991 7342 544
2060 3171 -216
652 8111 -278
5875 4976 137
1603 4695 -389
624 5327 908
5779 6882 -205
7436 5698 52
6741 4770 868
2968 830 851
2256 1718 433
1671 3801 -197
3066 4716 -145
5053 6755 -439
930 6760 -446
6363 7198 638
989 6161 -680
1197 2571 -717
4647 6169 -717
8137 3680 -539
623 4398 479
438 765 12
7940 5921 980
